CPIAUCSL,CPILFESL,PCEPI,PCEPILFE,WPSFD49207,MICH,PPIFGS,CPIENGSL,CPIFABSL
237.50887096774196,241.97909677419355,97.47332258064516,96.8558064516129,195.9516129032258,2.7225806451612904,196.48387096774195,211.32809677419354,246.36987096774192
237.53003225806452,241.9912258064516,97.47941935483871,96.85954838709678,195.98709677419353,2.7193548387096773,196.52903225806452,211.4262258064516,246.3900322580645
237.55119354838712,242.00335483870967,97.48551612903226,96.86329032258065,196.02258064516127,2.7161290322580647,196.57419354838711,211.52435483870966,246.4101935483871
237.57235483870969,242.01548387096773,97.49161290322581,96.86703225806453,196.058064516129,2.7129032258064516,196.61935483870968,211.62248387096773,246.43035483870966
237.59351612903228,242.0276129032258,97.49770967741937,96.87077419354839,196.09354838709677,2.709677419354839,196.66451612903228,211.7206129032258,246.45051612903225
237.61467741935485,242.03974193548387,97.5038064516129,96.87451612903226,196.1290322580645,2.706451612903226,196.70967741935485,211.81874193548387,246.47067741935484
237.63583870967744,242.05187096774193,97.50990322580645,96.87825806451613,196.16451612903225,2.7032258064516133,196.75483870967744,211.91687096774191,246.4908387096774
237.657,242.064,97.516,96.882,196.2,2.7,196.8,212.015,246.511
237.66956666666667,242.08069999999998,97.51896666666667,96.8852,196.19333333333333,2.7033333333333336,196.7866666666667,212.0019333333333,246.51839999999999
237.68213333333335,242.0974,97.52193333333334,96.8884,196.18666666666667,2.706666666666667,196.77333333333334,211.98886666666667,246.5258
237.6947,242.1141,97.5249,96.89160000000001,196.17999999999998,2.71,196.76000000000002,211.9758,246.5332
237.70726666666667,242.1308,97.52786666666667,96.8948,196.17333333333332,2.7133333333333334,196.74666666666667,211.96273333333332,246.54059999999998
237.71983333333333,242.14749999999998,97.53083333333333,96.898,196.16666666666666,2.716666666666667,196.73333333333335,211.94966666666664,246.548
237.7324,242.1642,97.5338,96.9012,196.16,2.72,196.72,211.9366,246.5554
237.74496666666667,242.1809,97.53676666666667,96.90440000000001,196.15333333333334,2.7233333333333336,196.70666666666668,211.92353333333332,246.5628
237.75753333333333,242.1976,97.53973333333334,96.9076,196.14666666666665,2.7266666666666666,196.69333333333336,211.91046666666665,246.5702
237.7701,242.21429999999998,97.54270000000001,96.9108,196.14,2.73,196.68,211.89739999999998,246.5776
237.78266666666667,242.231,97.54566666666668,96.914,196.13333333333333,2.7333333333333334,196.66666666666669,211.88433333333333,246.585
237.79523333333333,242.2477,97.54863333333334,96.91720000000001,196.12666666666667,2.736666666666667,196.65333333333334,211.87126666666666,246.5924
237.80780000000001,242.2644,97.55160000000001,96.9204,196.12,2.74,196.64000000000001,211.85819999999998,246.5998
237.82036666666667,242.28109999999998,97.55456666666667,96.9236,196.11333333333332,2.743333333333333,196.62666666666667,211.8451333333333,246.6072
237.83293333333333,242.2978,97.55753333333334,96.9268,196.10666666666665,2.7466666666666666,196.61333333333334,211.83206666666666,246.6146
237.84550000000002,242.3145,97.5605,96.93,196.1,2.75,196.60000000000002,211.819,246.622
237.85806666666667,242.3312,97.56346666666667,96.9332,196.09333333333333,2.7533333333333334,196.58666666666667,211.80593333333331,246.6294
237.87063333333333,242.34789999999998,97.56643333333334,96.93639999999999,196.08666666666667,2.756666666666667,196.57333333333335,211.79286666666667,246.6368
237.8832,242.3646,97.5694,96.9396,196.07999999999998,2.76,196.56,211.7798,246.6442
237.89576666666667,242.3813,97.57236666666667,96.9428,196.07333333333332,2.763333333333333,196.54666666666668,211.76673333333332,246.6516
237.90833333333333,242.398,97.57533333333333,96.946,196.06666666666666,2.7666666666666666,196.53333333333333,211.75366666666665,246.659
237.9209,242.41469999999998,97.5783,96.94919999999999,196.06,2.77,196.52,211.7406,246.6664
237.93346666666667,242.4314,97.58126666666666,96.9524,196.05333333333334,2.7733333333333334,196.50666666666666,211.72753333333333,246.6738
237.94603333333333,242.4481,97.58423333333334,96.9556,196.04666666666665,2.7766666666666664,196.49333333333334,211.71446666666665,246.6812
237.9586,242.4648,97.58720000000001,96.9588,196.04,2.78,196.48000000000002,211.70139999999998,246.6886
237.97116666666665,242.48149999999998,97.59016666666668,96.96199999999999,196.03333333333333,2.783333333333333,196.46666666666667,211.68833333333333,246.696
237.98373333333333,242.4982,97.59313333333334,96.9652,196.02666666666667,2.7866666666666666,196.45333333333335,211.67526666666666,246.70340000000002
237.9963,242.5149,97.5961,96.9684,196.02,2.79,196.44,211.66219999999998,246.7108
238.00886666666665,242.5316,97.59906666666667,96.9716,196.01333333333332,2.793333333333333,196.42666666666668,211.6491333333333,246.7182
238.02143333333333,242.54829999999998,97.60203333333334,96.97479999999999,196.00666666666666,2.7966666666666664,196.41333333333333,211.63606666666666,246.72560000000001
238.034,242.565,97.605,96.978,196.0,2.8,196.4,211.623,246.733
238.03396774193547,242.57312903225807,97.60522580645161,96.98051612903225,195.9774193548387,2.8,196.36774193548388,211.5248064516129,246.75112903225806
238.03393548387095,242.58125806451613,97.60545161290322,96.98303225806451,195.95483870967743,2.8,196.33548387096775,211.4266129032258,246.76925806451612
238.03390322580645,242.5893870967742,97.60567741935485,96.98554838709677,195.93225806451613,2.8,196.30322580645162,211.3284193548387,246.78738709677418
238.03387096774193,242.59751612903224,97.60590322580646,96.98806451612903,195.90967741935484,2.8,196.2709677419355,211.2302258064516,246.80551612903227
